"id_arbol","direccion","tipo_vereda","lado_vereda","especie","tipo_tendido","distancia_entre_ar","distancia_al_muro","activo","lng","lat"
239,B 3 de abril 215 viv. S.B c.90,Chica,Par,Paraíso,Media Tensión (Sin Protección),6.0,4.0,true,-58.8345113152560018,-27.504699052846
240,B° 3 de abril 215 viv. S.b c. 90,Mediana,Par,Paraíso,Media Tensión (Con Protección),6.0,4.0,true,-58.8346415043959965,-27.5046595107289988
241,Ibera 2086,Grande,Par,Pata de Buey,Media Tensión (Con Protección),3.0,4.0,true,-58.8272822400390041,-27.4995045583589999
243,Ibera 2086,Grande,Par,Pata de Buey,Media Tensión (Con Protección),3.0,4.0,true,-58.8272501174070044,-27.4993337551690011
244,Ibera 2080,Grande,Par,Paraíso,Media Tensión (Con Protección),4.0,9.0,true,-58.8274046506410002,-27.4992685063459987
246,Av. El maestro,Mediana,Par,Pata de Buey,Media Tensión (Con Protección),30.0,8.0,true,-58.8265653616259954,-27.4947989315849988
247,Ibera 2080,Grande,Par,Paraíso,Media Tensión (Con Protección),4.0,6.0,true,-58.8274324883769992,-27.4993289536269998
248,Ibera2080,Grande,Par,Paraíso,Media Tensión (Con Protección),4.0,6.0,true,-58.8273911400220086,-27.4993160157180014
249,Ruta 5  km.32,Grande,Par,Palo Borracho,Alta tensión (Con Protección),10.0,10.0,true,-58.7523867149539996,-27.4909077161769986
250,Ruta 5 km. 32,Grande,Par,Palo Borracho,Alta tensión (Con Protección),10.0,10.0,true,-58.7522391176069974,-27.4909277270790007
251,Ruta 5 km.32,Grande,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,true,-58.7523118819069978,-27.4909199059250007
252,Ruta 5 km.32,Grande,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,true,-58.7521958202510035,-27.4909305561369983
253,Raul alfonsin km.32,Chica,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,true,-58.750369102851991,-27.4842047748430005
254,Raul alfonsina km.32,Grande,Par,Palo Borracho,Alta tensión (Con Protección),10.0,10.0,true,-58.7505141449049972,-27.4841854039869986
255,Raul alfonzin km32,Grande,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,true,-58.750277259840999,-27.4842023350640012
256,Raul alfonsin km.32,Grande,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,true,-58.7501306327449981,-27.4842075267389987
257,Av. Montenegro ( santa catalina ),Parterre Central,Par,Pata de Buey,Preensamblado,3.0,2.0,true,-58.8035167377670049,-27.5285899470040007
258,Av. Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8035099494230025,-27.5285646140000004
263,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.803504380151999,-27.5285441272980016
264,Av .Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8034981039710019,-27.5285232762000014
265,Av. Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8034967697049993,-27.5285001630979984
266,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.803490397206005,-27.5284784701700005
267,Av. Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8034733339240034,-27.528390921722
268,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8034457887870019,-27.5282598783070007
269,Av. Montenegro 365 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8034234688339907,-27.5281586431390011
270,Av. Montenegro 363 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8034187338380079,-27.5280857435420003
271,Av Montenegro 363 ( santa catalina),Parterre Central,Par,Pata de Buey,Media Tensión (Con Protección),3.0,2.0,true,-58.8034023676149928,-27.5280334557250015
272,Av Montenegro 363 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8033900887240009,-27.5279925227529993
273,Av Montenegro 365 ( santa catalina),Parterre Central,Par,Palo Borracho,Ninguno,3.0,2.0,true,-58.8033851310170022,-27.5279579238620009
275,Av. Montenegro 350 ( santa catalina),Parterre Central,Par,Ibirá Pitá,Ninguno,3.0,2.0,true,-58.8033574259049985,-27.5278185049310018
279,Av. Montenegro mz. 18 c. 17 s. 7,Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8033439460090008,-27.5276720478169992
280,Av Montenegro 322 ( santa catalina),Parterre Central,Par,Pata de Buey,Preensamblado,3.0,2.0,true,-58.8033291855389919,-27.5276098326480003
281,Av Montenegro 314 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8032941001970073,-27.5273905685010014
283,Av. Montenegro 306 ( santa catalina),Parterre Central,Par,Timbó Colorado,Ninguno,3.0,2.0,true,-58.8032771233329896,-27.5272577207680023
277,Av Montenegro 350 ( santa catalina),Parterre Central,Par,Tecoma Lapachillo,Ninguno,5.0,2.0,true,-58.8033514781700006,-27.5277714241569988
286,Av Montenegro 298,Parterre Central,Par,Palo Borracho,Ninguno,3.0,2.0,true,-58.8032432918479984,-27.5270806773540002
288,Av Montenegro 290 ( santa catalina),Chica,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.803218634522004,-27.5269937103840014
289,Av Montenegro 290 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8032107359050045,-27.5269478996250001
290,Av. Montenegro 262,Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8032071403490022,-27.5269098852490011
291,Av Montenegro y H. Dimota,Parterre Central,Par,Pata de Buey,Ninguno,3.0,3.0,true,-58.8031730895130025,-27.5267843523769997
292,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8031627595970079,-27.5267309845950017
293,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8031464530689973,-27.526630766097
294,Av Montenegro y H. Dimota,Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,true,-58.8031335104000021,-27.5265496956009983
295,H. Dimota 4076 torre 2,Mediana,Par,Pata de Buey,Media Tensión (Con Protección),4.0,7.0,true,-58.8035033317629967,-27.5264704577199986
299,Av. Cuarto de centenario,Parterre Central,Par,Ñangapirí,Alta tensión (Sin Protección),5.0,2.0,true,-58.8381056472540038,-27.4897460832690008
301,Plaza mercosur,Plaza,Par,Ibirá Pitá,Subterraneo,4.0,0.0,true,-58.7825907037420023,-27.4849587037110012
302,Plaza Mercosur,Plaza,Par,Ibirá Pitá,Subterraneo,10.0,0.0,true,-58.7825112063030062,-27.4850468994789985
303,Plaza Mercosur,Plaza,Par,Ibirá Pitá,Subterraneo,4.0,0.0,true,-58.7824221484089975,-27.4851387940340004
304,Plaza Mercosur,Plaza,Par,Jacarandá,Subterraneo,7.0,0.0,true,-58.7823338065299978,-27.4852255767920006
305,Plaza Mercosur,Plaza,Par,Pata de Buey,Subterraneo,4.0,0.0,true,-58.7822473644639985,-27.4853025022010016
306,Plaza Mercosur,Plaza,Par,Jacarandá,Media Tensión (Con Protección),0.0,4.0,true,-58.782183512955001,-27.4854322272360001
307,Plaza Mercosur,Chica,Par,Pata de Buey,Preensamblado,8.0,0.0,true,-58.7822926009209965,-27.4854199706910016
308,Plaza Mercosur,Plaza,Par,Pata de Buey,Preensamblado,4.0,0.0,true,-58.7821006713299994,-27.4856022957300006
309,Plaza Mercosur,Plaza,Par,Pata de Buey,Preensamblado,7.0,12.0,true,-58.7820663174260076,-27.4858804467269984
310,Plaza Mercosur,Plaza,Par,Pata de Buey,Preensamblado,4.0,0.0,true,-58.7819293532910052,-27.4859543030209998
311,Plaza Mercosur,Plaza,Par,Pata de Buey,Preensamblado,4.0,0.0,true,-58.7819563821149984,-27.486153331960999
314,Plaza Mercosur,Plaza,Par,Ibirá Pitá,Preensamblado,7.0,0.0,true,-58.7831166312739981,-27.4847056066970019
315,Plaza Mercosur,Parterre Central,Par,Ibirá Pitá,Media Tensión (Sin Protección),20.0,0.0,true,-58.7831989087669982,-27.4845985841939999
316,Santo tome y margaritas,Grande,Par,Ingá,Alta tensión (Con Protección),4.0,2.0,true,-58.7855700773699894,-27.4399085001719989
317,Bolivar  y  velez sarsfield,Mediana,Impar,Jacarandá,Preensamblado,4.0,3.0,true,-58.8206490272790106,-27.472460876865
322,Entre rio 1044,Mediana,Par,Ñangapirí,Media Tensión (Con Protección),7.0,3.0,true,-58.8443308528080067,-27.468479441932999
325,Las teresitas 5630,Mediana,Par,Ñangapirí,Preensamblado,6.0,3.0,true,-58.7807024002789973,-27.4564574419359992
326,Las teresitas 5630,Mediana,Par,Ñangapirí,Preensamblado,4.0,3.0,true,-58.7806724110329952,-27.4564425682109992
351,Santa fe 583,Mediana,Impar,Fresno,Preensamblado,1.0,1.7,true,-58.8299718623210097,-27.4647172720139991
352,B montaña 400 vivmz 79 casa 36 calle klein  5456,Chica,Par,Sin identificar,Media Tensión (Con Protección),4.0,1.0,true,-58.794352657322996,-27.5142789540300008
354,Brasil 1015,Mediana,Impar,Fresno,Alta tensión (Con Protección),10.0,1.5,true,-58.8242080229180004,-27.4698140168400009
355,San juan 1230,Chica,Impar,Ibirá Pitá,Preensamblado,16.0,1.2,true,-58.8370248396829894,-27.4711990667899997
359,Sargento Cabral 2100,Grande,Par,Fresno,Ninguno,17.0,3.0,true,-58.8231957358529982,-27.4598191699200029
361,Rivadavia 1189,Mediana,Impar,Crespón,Alta tensión (Con Protección),1.5,2.5,true,-58.8365819836630024,-27.4743697672709999
360,Rivadavia 1189,Mediana,Impar,Naranjo agrio,Alta tensión (Con Protección),1.5,2.5,true,-58.8365384947409993,-27.474382155383001
362,Rivadavia 1177,Mediana,Impar,Crespón,Alta tensión (Con Protección),2.0,2.5,true,-58.8366798701440032,-27.4743550933820018
363,Rivadavia 1177,Mediana,Impar,Crespón,Alta tensión (Con Protección),2.0,2.5,true,-58.836851285392008,-27.4743315523369986
364,Rivadavia 1155,Mediana,Impar,Palmera,Alta tensión (Con Protección),2.4,1.8,true,-58.836776797638997,-27.4743328732570014
365,Rivadavia 1155,Chica,Impar,Paraíso,Alta tensión (Con Protección),2.4,1.8,true,-58.83679859272101,-27.4743279103250018
366,Rivadavia 1145,Mediana,Impar,Paraíso,Alta tensión (Con Protección),9.0,2.0,true,-58.8370889427099968,-27.4742998871910018
368,San Juan 1451,Mediana,Impar,Fresno,Alta tensión (Con Protección),4.0,2.5,true,-58.837297455721,-27.4736181524690011
369,San Juan 1425,Mediana,Impar,Fresno,Alta tensión (Con Protección),24.0,2.5,true,-58.8372925023859992,-27.4735033241009994
373,Mendoza 1478,Mediana,Par,Ficus variegado,Alta tensión (Con Protección),5.0,2.0,true,-58.8363303554720076,-27.4742019915810012
374,Mendoza 1490,Mediana,Par,Ficus variegado,Alta tensión (Con Protección),5.0,2.0,true,-58.8363480615300105,-27.4742967165690004
375,Mendoza 1184,Chica,Par,Ficus,Alta tensión (Con Protección),5.0,2.0,true,-58.8363440279039978,-27.4742652330670012
376,Mendoza 1495,Mediana,Par,Ficus variegado,Alta tensión (Con Protección),5.0,2.0,true,-58.8363449276880104,-27.4743626291230001
378,Bolivar 1590,Mediana,Par,Ficus variegado,Media Tensión (Con Protección),6.0,2.4,true,-58.8311026482250057,-27.4715075898689989
379,Bolivar 1586,Mediana,Par,Paraíso,Media Tensión (Con Protección),6.0,2.4,true,-58.8312320242380054,-27.4714727753460011
380,Bolivar 1558,Mediana,Par,Ficus,Media Tensión (Con Protección),8.0,2.4,true,-58.8312623491539952,-27.4714568673890014
381,Bolivar 1554,Mediana,Par,Naranjo agrio,Media Tensión (Con Protección),12.0,2.4,true,-58.831425331032996,-27.4714559250869996
382,Bolivar 1540,Mediana,Par,Pata de Buey (Nativa),Media Tensión (Con Protección),4.0,2.4,true,-58.8315247524840004,-27.4714420700320012
383,Bolivar 1538,Mediana,Par,Pata de Buey (Nativa),Media Tensión (Con Protección),7.0,2.4,true,-58.831503389623002,-27.4714331626259991
385,Bolivar 1532,Mediana,Par,Ficus variegado,Media Tensión (Con Protección),6.0,2.4,true,-58.8316807422730008,-27.4714190814639991
386,Bolivar 1516,Mediana,Par,Ficus variegado,Media Tensión (Con Protección),6.0,2.4,true,-58.8317331757779982,-27.471412633132001
389,San Lorenzo 1223,Grande,Impar,Palmera,Media Tensión (Con Protección),2.5,2.8,true,-58.8321324364640077,-27.4715268222110005
390,San Lorenzo 1227,Grande,Impar,Naranjo agrio,Media Tensión (Con Protección),2.5,2.6,true,-58.8321484897399998,-27.4715812893100022
391,San Lorenzo 1251,Grande,Impar,Pata de Buey,Media Tensión (Con Protección),30.0,2.6,true,-58.8321696782049983,-27.4716578929349993
392,San Lorenzo 1281,Grande,Impar,Ficus variegado,Media Tensión (Con Protección),6.0,2.4,true,-58.832168918988998,-27.4718726564680011
367,San Juan 1451,Mediana,Impar,Palito dulce,Alta tensión (Con Protección),4.0,2.5,true,-58.83730208935701,-27.4736538623179989
370,Mariano Moreno 1112,Mediana,Par,Tulipanero,Alta tensión (Con Protección),10.0,2.5,true,-58.8369991415770031,-27.4733206891220014
387,San Lorenzo 1209,Grande,Impar,Palito dulce,Media Tensión (Con Protección),15.0,2.4,true,-58.8321344865450016,-27.4714303870329992
393,San Lorenzo 1287,Grande,Impar,Ficus variegado,Media Tensión (Con Protección),7.0,2.4,true,-58.8322483201750046,-27.4723058889459999
377,España 954,Chica,Par,Palmera,Media Tensión (Con Protección),0.0,1.5,true,-58.829518619929452,-27.4686028096284787
394,San Lorenzo 1289,Grande,Impar,Ficus variegado,Alta tensión (Con Protección),7.0,2.4,true,-58.8322105252220098,-27.4724430489970004
395,Belgrano 1513,Mediana,Impar,Ficus variegado,Media Tensión (Con Protección),0.0,2.4,true,-58.8321783022609992,-27.4725124479749994
396,Santa fe 1290,Mediana,Par,Ficus,Media Tensión (Con Protección),4.5,2.4,true,-58.8310473181270055,-27.4725077672580014
397,Santa fe 1282,Chica,Par,Ficus,Media Tensión (Con Protección),4.5,2.4,true,-58.8310231504260059,-27.472421220099001
399,Salta 1261,Mediana,Impar,Álamo negro,Alta tensión (Con Protección),10.0,2.5,true,-58.8393548419490031,-27.4714468468560007
400,Belgrano 905,Mediana,Impar,Palmera,Ninguno,70.0,2.0,true,-58.8393238351359997,-27.4717902160669993
401,Belgrano 961,Mediana,Impar,Fresno,Alta tensión (Con Protección),6.0,2.0,true,-58.8388879672160101,-27.4718352902239999
402,Belgrano 965,Mediana,Impar,Fresno,Alta tensión (Con Protección),6.0,2.0,true,-58.8387636847360085,-27.4718466702030035
321,Entre rio 855,Mediana,Par,Ñangapirí,Media Tensión (Con Protección),8.0,3.0,true,-58.8440680101270104,-27.4663109480060008
403,Belgrano 965,Mediana,Impar,Fresno,Alta tensión (Con Protección),5.0,2.0,true,-58.838625192854991,-27.4718584531170009
404,La Rioja 1282,Mediana,Par,Fresno,Alta tensión (Con Protección),6.0,2.5,true,-58.838560743457009,-27.4718547173150007
407,San Juan 1278,Chica,Par,Pata de Buey,Media Tensión (Con Protección),0.0,1.8,true,-58.8372203487780041,-27.4717905493200014
408,Bolivar 1084,Grande,Par,Fresno,Media Tensión (Con Protección),7.0,2.75,true,-58.8371578801570081,-27.4708968387520009
409,Bolivar 1080,Grande,Par,Fresno,Media Tensión (Con Protección),4.0,2.75,true,-58.8371747845479973,-27.470880432133999
410,Bolivar 1078,Grande,Par,Naranjo agrio,Media Tensión (Con Protección),6.0,2.75,true,-58.8372351650119967,-27.4708750093220004
411,Bolivar 1064,Grande,Par,Palmera,Media Tensión (Con Protección),0.4,2.75,true,-58.8373945283900071,-27.4708808387850034
412,Bolivar 1064,Grande,Par,Palmera,Media Tensión (Con Protección),0.4,2.75,true,-58.8374025503210092,-27.4708617818759997
413,Bolivar 1062,Grande,Par,Palmera,Media Tensión (Con Protección),3.0,2.75,true,-58.8373193813759983,-27.4708770067429988
414,Bolivar 1060,Grande,Par,Palmera,Media Tensión (Con Protección),0.2,2.75,true,-58.8375908319849898,-27.4708547079240013
415,Bolivar 1060,Grande,Par,Palmera,Media Tensión (Con Protección),0.2,2.75,true,-58.8374527166269985,-27.470862277218
416,Bolivar 1056,Grande,Par,Naranjo agrio,Media Tensión (Con Protección),4.0,2.75,true,-58.8376726095959981,-27.4708488758789997
417,Bolivar  1040,Grande,Par,Ficus,Media Tensión (Con Protección),6.0,2.75,true,-58.8377198134620016,-27.4708998703030005
418,Bolivar 1032,Grande,Par,Palmera,Media Tensión (Con Protección),6.0,2.75,true,-58.8379297668660044,-27.4708423320109993
420,Bolivar 1006,Grande,Par,Ficus,Media Tensión (Con Protección),2.5,2.75,true,-58.8382341774170072,-27.4708236527559997
421,Bolivar 1000,Grande,Par,Chivato,Media Tensión (Con Protección),2.5,2.75,true,-58.8383517936440015,-27.4707946937369982
422,La Rioja 1209,Chica,Impar,Palmera,Media Tensión (Con Protección),3.0,1.4,true,-58.8383744980230077,-27.4708207545659988
423,La Rioja 1213,Chica,Impar,Palmera,Media Tensión (Con Protección),3.0,1.4,true,-58.8383587738900076,-27.4708828837230001
424,Bolivar 1215,Chica,Impar,Limpiatubos,Media Tensión (Con Protección),15.0,1.4,true,-58.8383849082130013,-27.4709548180879999
425,Belgrano,Mediana,Impar,Palmera,Media Tensión (Con Protección),5.0,2.2,true,-58.8384241526389999,-27.4719098003780005
384,Bolivar 1536,Mediana,Par,Falso mirto,Media Tensión (Con Protección),8.0,2.4,true,-58.8316346781410004,-27.4714269261619997
398,Santa fe  1268,Chica,Par,Falso mirto,Media Tensión (Con Protección),22.0,1.9,true,-58.8309885714649994,-27.4721756618979995
426,Belgrano 1009,Mediana,Impar,Palmera,Media Tensión (Con Protección),5.0,2.2,true,-58.8383477978160059,-27.4719113263300017
427,Belgrano 1015,Mediana,Impar,Palmera,Alta tensión (Con Protección),3.0,2.2,true,-58.8382530169060018,-27.4719190948470029
428,Belgrano 1017,Mediana,Impar,Palmera,Media Tensión (Con Protección),3.0,2.2,true,-58.8381626355240002,-27.4719400330989991
429,Belgrano 1052,Mediana,Impar,Fresno,Media Tensión (Con Protección),5.0,2.2,true,-58.8379014774449942,-27.4719440071019996
430,Belgrano 1057,Mediana,Impar,Fresno,Media Tensión (Con Protección),5.0,2.2,true,-58.8380458925750105,-27.4719200022360006
431,Belgrano 1069,Mediana,Impar,Fresno,Media Tensión (Con Protección),20.0,2.2,true,-58.8375052827050027,-27.4719816766220006
432,Belgrano 1093,Mediana,Impar,Mora,Media Tensión (Con Protección),28.0,2.2,true,-58.8373366749629909,-27.4720038256380015
388,San Lorenzo 1219,Grande,Impar,Palito dulce,Media Tensión (Con Protección),0.3,3.0,true,-58.8321153218600088,-27.4714918379710014
433,San luis 1085,Mediana,Impar,Ficus,Preensamblado,80.0,1.7,true,-58.8430596073199936,-27.469146784713999
372,Mendoza 1468,Chica,Par,Palito dulce,Alta tensión (Con Protección),10.0,2.0,true,-58.8363890622581209,-27.4739864444355639
434,Lavalle 904,Mediana,Impar,Fresno,Preensamblado,6.0,2.0,true,-58.8405205667819899,-27.4767290790399983
439,Mendoza 1152,Mediana,Par,Palmera,Ninguno,8.0,2.0,true,-58.8359583794470069,-27.4704946510120003
440,Mendoza 1140,Mediana,Par,Palmera,Preensamblado,15.0,2.0,true,-58.8359522760050027,-27.4703695065459996
441,San Martin 1170,Mediana,Par,Palmera,Preensamblado,6.0,2.0,true,-58.8362443481089983,-27.4698915849449996
445,Bolivar 1021,Mediana,Impar,Palmera,Preensamblado,8.0,2.5,true,-58.8380892033830065,-27.4707555205090017
446,Bolivar 1021,Mediana,Impar,Palmera,Preensamblado,8.0,2.5,true,-58.8381267590660002,-27.4707612246299995
447,La Rioja 1077,Mediana,Par,Falso paraiso,Preensamblado,7.0,2.5,true,-58.8383487445159972,-27.4705763465949993
449,La Rioja 1165,Mediana,Impar,Palmera,Preensamblado,8.0,2.0,true,-58.8383155338310004,-27.4703602435379999
450,La Rioja 1161,Mediana,Impar,Chivato,Preensamblado,6.0,2.0,true,-58.838309062804008,-27.4703253280179993
451,La Rioja 159,Mediana,Impar,Leucaena,Preensamblado,7.0,2.2,true,-58.8383091520710053,-27.4702770123770001
406,La Rioja 1284,Mediana,Par,Palmera,Ninguno,3.0,2.0,true,-58.8385313686289919,-27.4717542702819983
436,Mendoza 1180,Mediana,Par,Palmera,Ninguno,7.0,1.8,true,-58.8360476119672668,-27.4707227945604089
